Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
University,43.6625062,-79.40117975,The Moonbean Cafe,43.65414662211733,-79.40018175516231,Café
University,43.6625062,-79.40117975,The Hideout,43.65655707458983,-79.4071272909934,Bar
University,43.6625062,-79.40117975,Millie Creperie,43.654993860126034,-79.3998292732052,Dessert Shop
University,43.6625062,-79.40117975,Aroma Wellness Clinic and Spa,43.66483011797359,-79.41272601896088,Spa
University,43.6625062,-79.40117975,Sheherzade,43.656658800835054,-79.40696895427777,Persian Restaurant
University,43.6625062,-79.40117975,Wafels and More,43.65465108367296,-79.40197747917576,Belgian Restaurant
University,43.6625062,-79.40117975,Trinity Common,43.65658951604609,-79.4027605130573,Bar
University,43.6625062,-79.40117975,Bar Raval,43.65590380020168,-79.41012528837247,Tapas Restaurant
University,43.6625062,-79.40117975,Snakes & Lattes,43.66478921378291,-79.41315049188894,Café
University,43.6625062,-79.40117975,Rustle And Still,43.66473385467293,-79.41310970667249,Sandwich Place
University,43.6625062,-79.40117975,Herbs & Nutrition Qi Natural Food,43.665013428045555,-79.41189818065214,Health Food Store
University,43.6625062,-79.40117975,Hooked,43.6545853262614,-79.40174629702895,Fish Market
University,43.6625062,-79.40117975,One Zo Tapioca,43.65660806239219,-79.39942623739408,Bubble Tea Shop
University,43.6625062,-79.40117975,Global Cheese,43.65462257332082,-79.4006057130889,Cheese Shop
University,43.6625062,-79.40117975,Sheba Ethiopian,43.656685815602685,-79.40682692461255,Ethiopian Restaurant
University,43.6625062,-79.40117975,FILM CAFE,43.65510856565147,-79.40234241534543,Comfort Food Restaurant
University,43.6625062,-79.40117975,La Carnita,43.65591551086448,-79.40985687766016,Taco Place
University,43.6625062,-79.40117975,FIKA Cafe,43.653560276835684,-79.40040209660836,Café
University,43.6625062,-79.40117975,Cold Tea,43.65419313416817,-79.40107491108753,Bar
University,43.6625062,-79.40117975,Pizza Gigi,43.661848,-79.408287,Pizza Place
University,43.6625062,-79.40117975,Banh Mi Nguyen Huong,43.653628006211044,-79.3983759881993,Vietnamese Restaurant
University,43.6625062,-79.40117975,Kekou Gelato House,43.65609938127313,-79.39271479734887,Ice Cream Shop
University,43.6625062,-79.40117975,Kensington Food Market,43.654058473740236,-79.40037565547179,Farmers Market
University,43.6625062,-79.40117975,The Madison Avenue Pub,43.667946944171426,-79.40348638003233,Pub
University,43.6625062,-79.40117975,Vegetarian Haven,43.656016028357094,-79.3927577742003,Vegetarian / Vegan Restaurant
University,43.6625062,-79.40117975,One Love Vegetarian,43.66658821356758,-79.41177681464762,Vegetarian / Vegan Restaurant
University,43.6625062,-79.40117975,LoPan,43.65588525732186,-79.40990485291789,Cocktail Bar
University,43.6625062,-79.40117975,Art Gallery of Ontario,43.654002860337386,-79.39292172707437,Art Gallery
University,43.6625062,-79.40117975,I Deal Coffee,43.65505778213131,-79.40325401691655,Coffee Shop
University,43.6625062,-79.40117975,Grey Gardens,43.653479,-79.401427,Wine Bar
University,43.6625062,-79.40117975,She Said Boom!,43.657137075879916,-79.40472596142499,Record Shop
University,43.6625062,-79.40117975,Thai Country Kitchen,43.65615859831661,-79.39942261134613,Thai Restaurant
University,43.6625062,-79.40117975,Saigon Lotus Restaurant,43.654310800343325,-79.39922450076845,Vietnamese Restaurant
University,43.6625062,-79.40117975,Carlos' House of Spice,43.654188111731344,-79.40190419262933,Gourmet Shop
University,43.6625062,-79.40117975,Nespresso Boutique - Bar,43.66988316570838,-79.39335858121262,Coffee Shop
University,43.6625062,-79.40117975,Blue Banana Market,43.65566895683622,-79.40255063337135,Furniture / Home Store
University,43.6625062,-79.40117975,Woodlot Restaurant & Bakery,43.655765,-79.409929,New American Restaurant
University,43.6625062,-79.40117975,Fudao Noodle House,43.654645274716124,-79.39887355126278,Noodle House
University,43.6625062,-79.40117975,Harvest Kitchen,43.662713770749434,-79.40433001263669,Restaurant
University,43.6625062,-79.40117975,El Rey,43.652764,-79.400048,Cocktail Bar
University,43.6625062,-79.40117975,Whole Foods Market,43.671954,-79.395543,Grocery Store
Victoria Village,43.72848902,-79.31487383,Armenian Kitchen,43.73107096414275,-79.30539020048727,Middle Eastern Restaurant
Victoria Village,43.72848902,-79.31487383,Victoria Village Arena,43.72348055545508,-79.31563520925143,Hockey Arena
Victoria Village,43.72848902,-79.31487383,Jatujak,43.736207542145884,-79.30766830088342,Thai Restaurant
Victoria Village,43.72848902,-79.31487383,North Beach Indoor Volleyball Academy,43.73719098696113,-79.32371442851704,Gym / Fitness Center
Victoria Village,43.72848902,-79.31487383,Aga Khan Museum,43.725105344569876,-79.33207588784165,History Museum
Victoria Village,43.72848902,-79.31487383,Sultan Of Samosas,43.71882306937224,-79.30434985603264,Indian Restaurant
Victoria Village,43.72848902,-79.31487383,Tim Hortons,43.72339929887286,-79.30264703929424,Coffee Shop
Victoria Village,43.72848902,-79.31487383,Diwan,43.72500200926036,-79.33201941694439,Middle Eastern Restaurant
Victoria Village,43.72848902,-79.31487383,Toronto Soccerplex,43.734971422149435,-79.32481355250454,Soccer Field
Victoria Village,43.72848902,-79.31487383,Georgy Porgy's,43.74166840284008,-79.31462510722652,American Restaurant
Victoria Village,43.72848902,-79.31487383,Shirin Kebab House,43.72550281069787,-79.29813211961901,Middle Eastern Restaurant
Victoria Village,43.72848902,-79.31487383,Tim Hortons,43.725516631714754,-79.31310251366091,Coffee Shop
Victoria Village,43.72848902,-79.31487383,Petro-Canada,43.725905,-79.296675,Gas Station
Victoria Village,43.72848902,-79.31487383,Tim Hortons,43.74157865703848,-79.3189662694931,Coffee Shop
Victoria Village,43.72848902,-79.31487383,Ali's No Frills,43.72566,-79.297823,Grocery Store
Victoria Village,43.72848902,-79.31487383,Portugril,43.72581876267242,-79.31278541470671,Portuguese Restaurant
Victoria Village,43.72848902,-79.31487383,TD Canada Trust,43.7243718,-79.2989645,Bank
Victoria Village,43.72848902,-79.31487383,The Beer Store,43.7220856,-79.30093,Beer Store
Victoria Village,43.72848902,-79.31487383,Subway,43.72280019353569,-79.30346538577851,Sandwich Place
Victoria Village,43.72848902,-79.31487383,Shoppers Drug Mart,43.724034,-79.300677,Pharmacy
Victoria Village,43.72848902,-79.31487383,Rally Sports Bar + Smokehouse,43.71739116473834,-79.30533787302831,BBQ Joint
Victoria Village,43.72848902,-79.31487383,Tim Hortons,43.7236297,-79.2989781,Coffee Shop
Victoria Village,43.72848902,-79.31487383,Fit4Less,43.72566,-79.297823,Gym
Victoria Village,43.72848902,-79.31487383,Eglinton Ave E & Sloane Ave/Bermondsey Rd,43.726086,-79.31362,Intersection
Victoria Village,43.72848902,-79.31487383,Petro-Canada,43.740712,-79.319673,Gas Station
Victoria Village,43.72848902,-79.31487383,Pizza Nova,43.725823726352196,-79.31286041792907,Pizza Place
Victoria Village,43.72848902,-79.31487383,Tim Hortons,43.7270816,-79.327143,Coffee Shop
Victoria Village,43.72848902,-79.31487383,KFC,43.7247,-79.2987,Fast Food Restaurant
Victoria Village,43.72848902,-79.31487383,McDonald's,43.723535,-79.298792,Fast Food Restaurant
Victoria Village,43.72848902,-79.31487383,Eglinton Square Shopping Centre,43.72341286761563,-79.29961681365967,Shopping Mall
Victoria Village,43.72848902,-79.31487383,Subway,43.74165475436788,-79.3186868935801,Sandwich Place
Victoria Village,43.72848902,-79.31487383,William Ashley Sale,43.73869165253688,-79.3218825297586,Furniture / Home Store
Victoria Village,43.72848902,-79.31487383,Valley Fields Family Restaurant,43.74145188427135,-79.3196334859321,Diner
Victoria Village,43.72848902,-79.31487383,Tim Hortons,43.72657427061207,-79.29724790970795,Coffee Shop
Victoria Village,43.72848902,-79.31487383,JJ Bean,43.720229,-79.313561,Café
Victoria Village,43.72848902,-79.31487383,Marcheleos Marketplace,43.727623,-79.326415,Grocery Store
Victoria Village,43.72848902,-79.31487383,Value Village,43.726177913526385,-79.30281878706506,Thrift / Vintage Store
Victoria Village,43.72848902,-79.31487383,Fitness Depot,43.719732920431674,-79.31401716097572,Sporting Goods Shop
Victoria Village,43.72848902,-79.31487383,TTC Bus #24 Victoria Park Ave,43.73519712929972,-79.30697679519653,Bus Line
Victoria Village,43.72848902,-79.31487383,Pet Valu,43.726178,-79.3029598519206,Pet Store
Victoria Village,43.72848902,-79.31487383,Osmow's Authentic Mediterranean Restaurant,43.735943,-79.308014,Mediterranean Restaurant
Victoria Village,43.72848902,-79.31487383,Artistic Nails,43.73612,-79.30808,Spa
Victoria Village,43.72848902,-79.31487383,A&W,43.726426,-79.29693,Fast Food Restaurant
Victoria Village,43.72848902,-79.31487383,Pizza Hut,43.72237022949396,-79.30300689561652,Pizza Place
Victoria Village,43.72848902,-79.31487383,Bamboo Garden,43.73596810935831,-79.30623638143747,Chinese Restaurant
Victoria Village,43.72848902,-79.31487383,Toronto Don Valley Hotel and Suites,43.724853496431805,-79.32803128922818,Hotel
Victoria Village,43.72848902,-79.31487383,North Beach Volleyball,43.737172694129306,-79.3236503411774,Volleyball Court
Victoria Village,43.72848902,-79.31487383,Clancys Boxing Academy,43.7186187,-79.3089978,Boxing Gym
Victoria Village,43.72848902,-79.31487383,Wildly Delicious Warehouse Sale,43.73579335429227,-79.32602822112943,Gourmet Shop
Victoria Village,43.72848902,-79.31487383,Bulk Barn,43.726398794850354,-79.29996389360734,Grocery Store
Victoria Village,43.72848902,-79.31487383,Freeman Formal Wear,43.71755636140195,-79.3134339002133,Men's Store
Victoria Village,43.72848902,-79.31487383,Your Dollar Store With More,43.72621552293898,-79.29997445790661,Thrift / Vintage Store
Victoria Village,43.72848902,-79.31487383,Eglinton Avenue East & Pharmacy Avenue,43.72591813898144,-79.2982568317862,Intersection
Victoria Village,43.72848902,-79.31487383,Matrix Global Empire,43.7393096,-79.3241592,Business Service
Victoria Village,43.72848902,-79.31487383,Dallimore Cir Gym,43.730705650693224,-79.3323164909998,Gym
Victoria Village,43.72848902,-79.31487383,Mak euro deli,43.740743,-79.320836,Deli / Bodega
Victoria Village,43.72848902,-79.31487383,Dollarama,43.74066160286836,-79.32129660949855,Discount Store
Waterfront Communities-The Island,43.63388036,-79.37720231,Harbour Square Park,43.63925269130776,-79.37839547902978,Park
Waterfront Communities-The Island,43.63388036,-79.37720231,Lake Ontario,43.63894493157648,-79.37966465950012,Lake
Waterfront Communities-The Island,43.63388036,-79.37720231,Natrel Pond/Rink,43.6384313677662,-79.38252754335107,Skating Rink
Waterfront Communities-The Island,43.63388036,-79.37720231,Harbourfront Centre,43.63855578926675,-79.38319016270458,Performing Arts Venue
Waterfront Communities-The Island,43.63388036,-79.37720231,Harbourfront,43.639525632239106,-79.38068838052389,Neighborhood
Waterfront Communities-The Island,43.63388036,-79.37720231,Pearl Harbourfront,43.63815654013541,-79.38068763743328,Chinese Restaurant
Waterfront Communities-The Island,43.63388036,-79.37720231,Fleck Dance Theater,43.638300366812686,-79.3804699399247,Dance Studio
